"","recordID","year","month","day","period","plot","treatment","note1","stake","species","scientificname","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","ltag","note3","prevrt","prevlet","nestdir","neststk","note4","note5"
"2480",56435,2012,10,13,410,17,"control",NA,76,"DM","Dipodomys merriami","M",NA,NA,"R",NA,NA,NA,NA,37,46,"000266",NA,"000404",NA,NA,NA,NA,NA,NA,NA
"2481",56434,2012,10,13,410,17,"control",NA,24,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,35,48,"000507","*","000506","*",NA,NA,NA,NA,NA,NA
"2482",56430,2012,10,13,410,17,"control",NA,66,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,34,43,"000509","*","000508","*",NA,NA,NA,NA,NA,NA
"2483",56428,2012,10,13,410,17,"control",NA,32,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,36,39,"000620",NA,"000619",NA,NA,NA,NA,NA,NA,NA
"2484",56433,2012,10,13,410,17,"control",NA,72,"DM","Dipodomys merriami","M",NA,NA,"R",NA,NA,NA,NA,35,41,"000270",NA,"000269",NA,NA,NA,NA,NA,NA,NA
"2485",56427,2012,10,13,410,17,"control",NA,46,"DM","Dipodomys merriami","M",NA,NA,"R",NA,NA,NA,NA,38,50,"000448",NA,"000447",NA,NA,NA,NA,NA,NA,NA
"2486",56426,2012,10,13,410,17,"control",NA,62,"OL","Onychomys leucogaster","F","Z",NA,NA,NA,NA,NA,NA,19,24,"001345",NA,"000586",NA,"000587, 001170",NA,NA,NA,NA,NA
"2487",56431,2012,10,13,410,17,"control",NA,45,"OT","Onychomys torridus","F","Z",NA,NA,NA,NA,NA,NA,19,24,"000609",NA,"001068",NA,NA,"000610",NA,NA,NA,NA
"2488",56429,2012,10,13,410,17,"control",NA,61,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,22,15,"00FA87","*",NA,NA,NA,NA,NA,NA,NA,NA
"2489",56425,2012,10,13,410,17,"control",NA,74,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,15,"00B2F1","*",NA,NA,NA,NA,NA,NA,NA,NA
"2490",56436,2012,10,13,410,17,"control",NA,21,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,14,"00E341","*",NA,NA,NA,NA,NA,NA,NA,NA
"2491",56432,2012,10,13,410,17,"control",NA,36,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,15,"00E84C","*",NA,NA,NA,NA,NA,NA,NA,NA
"2492",56462,2012,10,13,410,22,"control",NA,32,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,35,44,"000649",NA,"000262",NA,NA,NA,NA,NA,NA,NA
"2493",56458,2012,10,13,410,22,"control",NA,31,"DM","Dipodomys merriami","M",NA,NA,"R",NA,NA,NA,NA,35,50,"000259",NA,"000258","*",NA,NA,NA,NA,NA,NA
"2494",56459,2012,10,13,410,22,"control",NA,66,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,33,37,"000584",NA,"000583",NA,NA,NA,NA,NA,NA,NA
"2495",56456,2012,10,13,410,22,"control",NA,73,"OL","Onychomys leucogaster","M","Z",NA,NA,NA,NA,NA,NA,20,23,"000505","*","000504","*",NA,NA,NA,NA,NA,NA
"2496",56460,2012,10,13,410,22,"control",NA,54,"PB","Chaetodipus baileyi","F","Z",NA,NA,NA,NA,NA,NA,27,32,"0064A8","*",NA,NA,NA,NA,NA,NA,NA,NA
"2497",56464,2012,10,13,410,22,"control",NA,37,"PB","Chaetodipus baileyi","M","Z",NA,NA,NA,NA,NA,NA,27,38,"00B1DC","*",NA,NA,NA,NA,NA,NA,NA,NA
"2498",56463,2012,10,13,410,22,"control",NA,41,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,15,"00E947","*",NA,NA,NA,NA,NA,NA,NA,NA
"2499",56461,2012,10,13,410,22,"control",NA,65,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,22,14,"00729B","*",NA,NA,NA,NA,NA,NA,NA,NA
"2500",56457,2012,10,13,410,22,"control",NA,64,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,21,13,"00EFE8","*",NA,NA,NA,NA,NA,NA,NA,NA
"2501",60391,2014,10,25,431,1,"control",NA,13,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,36,49,"001744",NA,"001925",NA,NA,NA,NA,NA,NA,NA
"2502",60396,2014,10,25,431,1,"control",NA,56,"DM","Dipodomys merriami","F",NA,NA,NA,"S",NA,NA,NA,35,42,"B20786",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2503",60394,2014,10,25,431,1,"control",NA,61,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,36,47,"B717A4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2504",60390,2014,10,25,431,1,"control",NA,45,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,36,49,"B719CB","*",NA,NA,NA,NA,NA,NA,NA,NA
"2505",60398,2014,10,25,431,1,"control",NA,12,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,20,24,"B25497","*",NA,NA,NA,NA,NA,NA,NA,NA
"2506",60392,2014,10,25,431,1,"control",NA,34,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,21,17,"B19929",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2507",60388,2014,10,25,431,1,"control",NA,33,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,21,23,"00E88B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2508",60397,2014,10,25,431,1,"control",NA,23,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,20,16,"B253D3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2509",60395,2014,10,25,431,1,"control",NA,21,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,18,"00AACA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2510",60393,2014,10,25,431,1,"control",NA,57,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,23,22,"B1A3F3","*",NA,NA,NA,NA,NA,NA,NA,NA
"2511",60389,2014,10,25,431,1,"control",1,44,"UR","Rodent sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E"
"2512",60403,2014,10,25,431,2,"control",NA,65,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,35,47,"001695",NA,"001694",NA,NA,NA,NA,NA,NA,NA
"2513",60411,2014,10,25,431,2,"control",NA,24,"DO","Dipodomys ordii","M","Z",NA,NA,NA,NA,NA,NA,33,51,"B251DD",NA,NA,NA,"001904","001905",NA,NA,NA,NA
"2514",60399,2014,10,25,431,2,"control",NA,11,"DO","Dipodomys ordii","F","Z",NA,NA,NA,NA,NA,NA,36,59,"001010",NA,"001615",NA,NA,NA,NA,NA,NA,NA
"2515",60412,2014,10,25,431,2,"control",NA,75,"NA","Neotoma albigula","F",NA,NA,NA,NA,NA,"E",NA,31,176,"001607",NA,"001608",NA,NA,NA,NA,NA,NA,NA
"2516",60409,2014,10,25,431,2,"control",NA,56,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,20,25,"B25A9B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2517",60405,2014,10,25,431,2,"control",NA,44,"OT","Onychomys torridus","F","Z",NA,NA,NA,NA,NA,NA,19,23,"B709E5","*",NA,NA,NA,NA,NA,NA,NA,NA
"2518",60407,2014,10,25,431,2,"control",NA,67,"PB","Chaetodipus baileyi","M","Z",NA,NA,NA,NA,NA,NA,27,39,"B20402",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2519",60406,2014,10,25,431,2,"control",NA,62,"PH","Chaetodipus hispidus","F","Z",NA,NA,NA,NA,NA,NA,23,33,"B6FAA5","*",NA,NA,NA,NA,NA,NA,NA,NA
"2520",60401,2014,10,25,431,2,"control",NA,42,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,21,20,"B18B15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2521",60410,2014,10,25,431,2,"control",NA,13,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,22,18,"B734A3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2522",60400,2014,10,25,431,2,"control",NA,34,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,15,"B256F1","*",NA,NA,NA,NA,NA,NA,NA,NA
"2523",60402,2014,10,25,431,2,"control",NA,77,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,22,19,"B26F73","*",NA,NA,NA,NA,NA,NA,NA,NA
"2524",60408,2014,10,25,431,2,"control",NA,71,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,17,"B25663",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2525",60404,2014,10,25,431,2,"control",NA,45,"SF","Sigmodon fulviventer","F","Z",NA,NA,NA,NA,NA,NA,28,90,"B25F8B","*",NA,NA,NA,NA,NA,NA,NA,NA
"2526",60495,2014,10,26,431,4,"control",NA,22,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,37,42,"B1FF88",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2527",60496,2014,10,26,431,4,"control",NA,35,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,36,52,"001567",NA,"001566",NA,NA,NA,NA,NA,NA,NA
"2528",60499,2014,10,26,431,4,"control",NA,45,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,37,44,"B2074F",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2529",60497,2014,10,26,431,4,"control",NA,53,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,35,41,"B1FEA6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2530",60500,2014,10,26,431,4,"control",NA,64,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,36,49,"B6E755",NA,"001609",NA,NA,NA,NA,NA,NA,NA
"2531",60502,2014,10,26,431,4,"control",NA,71,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,36,47,"B2C141",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2532",60501,2014,10,26,431,4,"control",NA,12,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,16,"B1FD3B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2533",60504,2014,10,26,431,4,"control",NA,77,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,22,15,"B1FDE3","*",NA,NA,NA,NA,NA,NA,NA,NA
"2534",60503,2014,10,26,431,4,"control",NA,42,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,22,20,"B2C687",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2535",60498,2014,10,26,431,4,"control",NA,65,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,22,17,"00A951",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2536",60543,2014,10,26,431,8,"control",NA,65,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,36,50,"001540",NA,"001836",NA,NA,NA,NA,NA,NA,NA
"2537",60545,2014,10,26,431,8,"control",NA,56,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,45,"B718F0",NA,"001804",NA,"001803","001804",NA,NA,NA,NA
"2538",60541,2014,10,26,431,8,"control",NA,21,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,35,47,"001835",NA,"001834",NA,NA,NA,NA,NA,NA,NA
"2539",60547,2014,10,26,431,8,"control",NA,51,"DO","Dipodomys ordii","F","Z",NA,NA,NA,NA,NA,NA,34,44,"B71535","*",NA,NA,NA,NA,NA,NA,NA,NA
"2540",60539,2014,10,26,431,8,"control",NA,15,"DO","Dipodomys ordii","M",NA,NA,"S",NA,NA,NA,NA,35,72,"B1FD19","*",NA,NA,NA,NA,NA,NA,NA,NA
"2541",60542,2014,10,26,431,8,"control",NA,27,"PB","Chaetodipus baileyi","M",NA,NA,"S",NA,NA,NA,NA,27,49,"5B9394",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2542",60540,2014,10,26,431,8,"control",NA,37,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,22,22,"B2C420",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2543",60544,2014,10,26,431,8,"control",NA,74,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,22,19,"B2C3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2544",60546,2014,10,26,431,8,"control",NA,13,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,22,20,"00F43A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2545",60531,2014,10,26,431,9,"control",NA,75,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,36,43,"B2644B","*",NA,NA,NA,NA,NA,NA,NA,NA
"2546",60536,2014,10,26,431,9,"control",NA,41,"DM","Dipodomys merriami","M",NA,NA,"R",NA,NA,NA,NA,36,49,"001731",NA,"001732",NA,NA,NA,NA,NA,NA,NA
"2547",60533,2014,10,26,431,9,"control",NA,73,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,34,46,"001864",NA,"001734",NA,NA,NA,NA,NA,NA,NA
"2548",60534,2014,10,26,431,9,"control",NA,51,"DM","Dipodomys merriami","F",NA,NA,NA,NA,"P","E",NA,37,58,"001267",NA,"001802",NA,NA,NA,NA,NA,NA,NA
"2549",60535,2014,10,26,431,9,"control",NA,67,"DM","Dipodomys merriami","F",NA,NA,NA,"S",NA,NA,NA,33,42,"B2C341",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2550",60532,2014,10,26,431,9,"control",NA,61,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,35,54,"B6E82C",NA,"001508",NA,"001507, 001837","001508",NA,NA,NA,NA
"2551",60529,2014,10,26,431,9,"control",NA,34,"DO","Dipodomys ordii","M",NA,NA,"S",NA,NA,NA,NA,35,49,"001845",NA,"001650",NA,NA,NA,NA,NA,NA,NA
"2552",60530,2014,10,26,431,9,"control",NA,17,"DO","Dipodomys ordii","F",NA,NA,NA,NA,NA,"E",NA,37,76,"001653",NA,"001840",NA,NA,NA,NA,NA,NA,NA
"2553",60538,2014,10,26,431,9,"control",NA,13,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,23,19,"B2BB50",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2554",60537,2014,10,26,431,9,"control",NA,12,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,23,19,"B2BA04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2555",60520,2014,10,26,431,11,"control",NA,63,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,34,54,"B7174B",NA,"001262",NA,"001263, 001979, 001656","001262",NA,NA,NA,NA
"2556",60527,2014,10,26,431,11,"control",NA,21,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,34,30,"B26DC8","*",NA,NA,NA,NA,NA,NA,NA,NA
"2557",60528,2014,10,26,431,11,"control",NA,35,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,37,51,"B2561E","*",NA,NA,NA,NA,NA,NA,NA,NA
"2558",60522,2014,10,26,431,11,"control",NA,45,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,35,55,"B25328",NA,"001846",NA,"001655","001654, 001759, 001846",NA,NA,NA,NA
"2559",60521,2014,10,26,431,11,"control",NA,46,"DO","Dipodomys ordii","M","Z",NA,NA,NA,NA,NA,NA,35,49,"B2568B","*",NA,NA,NA,NA,NA,NA,NA,NA
"2560",60525,2014,10,26,431,11,"control",NA,32,"OT","Onychomys torridus","F","Z",NA,NA,NA,NA,NA,NA,20,25,"B1FD45","*",NA,NA,NA,NA,NA,NA,NA,NA
"2561",60517,2014,10,26,431,11,"control",NA,72,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,22,17,"B20EBE","*",NA,NA,NA,NA,NA,NA,NA,NA
"2562",60526,2014,10,26,431,11,"control",NA,54,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,20,17,"B25EC2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2563",60515,2014,10,26,431,11,"control",NA,53,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,19,"B19AB2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2564",60519,2014,10,26,431,11,"control",NA,44,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,23,21,"B19B08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2565",60524,2014,10,26,431,11,"control",NA,22,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,17,"B18D20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2566",60518,2014,10,26,431,11,"control",NA,66,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,17,"B2BB6A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2567",60516,2014,10,26,431,11,"control",NA,67,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,22,25,"B2C421",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2568",60523,2014,10,26,431,11,"control",NA,12,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,22,20,"B1DAA3","*",NA,NA,NA,NA,NA,NA,NA,NA
"2569",60420,2014,10,25,431,12,"control",NA,72,"DM","Dipodomys merriami","F",NA,NA,NA,NA,"P","E",NA,35,51,"001814",NA,"001822",NA,NA,NA,NA,NA,NA,NA
"2570",60421,2014,10,25,431,12,"control",NA,64,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,36,45,"B1FD26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2571",60413,2014,10,25,431,12,"control",NA,71,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,36,47,"B735BE","*",NA,NA,"001606","001605",NA,NA,NA,NA
"2572",60422,2014,10,25,431,12,"control",NA,25,"DO","Dipodomys ordii","F",NA,NA,NA,"S",NA,"E",NA,37,53,"001686",NA,"001685",NA,NA,NA,NA,NA,NA,NA
"2573",60418,2014,10,25,431,12,"control",NA,67,"DO","Dipodomys ordii","M",NA,NA,"S",NA,NA,NA,NA,35,60,"B70EFA","*",NA,NA,NA,NA,NA,NA,NA,NA
"2574",60416,2014,10,25,431,12,"control",NA,46,"PB","Chaetodipus baileyi","F","Z",NA,NA,NA,NA,NA,NA,25,30,"B71A8D","*",NA,NA,NA,NA,NA,NA,NA,NA
"2575",60419,2014,10,25,431,12,"control",NA,73,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,20,17,"B199E5","*",NA,NA,NA,NA,NA,NA,NA,NA
"2576",60415,2014,10,25,431,12,"control",NA,77,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,15,"B21346",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2577",60414,2014,10,25,431,12,"control",NA,63,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,20,"00738B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2578",60417,2014,10,25,431,12,"control",NA,35,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,17,"00FA24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2579",60423,2014,10,25,431,12,"control",NA,37,"SF","Sigmodon fulviventer","F","Z",NA,NA,NA,NA,NA,NA,24,60,"B270F2","*",NA,NA,NA,NA,NA,NA,NA,NA
"2580",60558,2014,10,26,431,14,"control",NA,53,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,36,49,"B6E2BD","*",NA,NA,"001632, 001874, B72A84","001631",NA,NA,NA,NA
"2581",60557,2014,10,26,431,14,"control",NA,77,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,36,47,"B25508","*",NA,NA,NA,NA,NA,NA,NA,NA
"2582",60562,2014,10,26,431,14,"control",NA,36,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,35,46,"001628",NA,"001748",NA,NA,NA,NA,NA,NA,NA
"2583",60559,2014,10,26,431,14,"control",NA,35,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,19,22,"B73276","*",NA,NA,NA,NA,NA,NA,NA,NA
"2584",60560,2014,10,26,431,14,"control",NA,31,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,22,19,"B2CDA9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2585",60561,2014,10,26,431,14,"control",NA,37,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,18,"B2CC60",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2586",60556,2014,10,26,431,14,"control",NA,52,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,20,18,"B70F43","*",NA,NA,NA,NA,NA,NA,NA,NA
"2587",60440,2014,10,25,431,17,"control",NA,66,"DM","Dipodomys merriami","F",NA,NA,NA,NA,"P","B",NA,36,53,"B207C7","*",NA,NA,"001820, B205E8","001812",NA,NA,NA,NA
"2588",60446,2014,10,25,431,17,"control",NA,21,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,35,44,"001779",NA,"001720",NA,NA,NA,NA,NA,NA,NA
"2589",60441,2014,10,25,431,17,"control",NA,74,"DM","Dipodomys merriami","F",NA,NA,NA,NA,NA,"E",NA,37,49,"001952",NA,"001973",NA,NA,NA,NA,NA,NA,NA
"2590",60445,2014,10,25,431,17,"control",NA,36,"DM","Dipodomys merriami","F",NA,NA,NA,NA,"P","B",NA,34,58,"000509",NA,"000508",NA,NA,NA,NA,NA,NA,NA
"2591",60443,2014,10,25,431,17,"control",NA,62,"OT","Onychomys torridus","F","Z",NA,NA,NA,NA,NA,NA,20,24,"B204BE","*",NA,NA,NA,NA,NA,NA,NA,NA
"2592",60442,2014,10,25,431,17,"control",NA,75,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,19,24,"B1FEAE","*",NA,NA,NA,NA,NA,NA,NA,NA
"2593",60447,2014,10,25,431,17,"control",NA,11,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,20,22,"B205CA","*",NA,NA,NA,NA,NA,NA,NA,NA
"2594",60444,2014,10,25,431,17,"control",NA,41,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,18,"00F9AE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2595",60468,2014,10,25,431,22,"control",12,65,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,35,49,"B2D8C0",NA,"001671",NA,"001672, 001784, 001715, B2077A","001671",NA,NA,NA,NA
"2596",60470,2014,10,25,431,22,"control",NA,74,"DM","Dipodomys merriami","F",NA,NA,NA,"S",NA,"B",NA,37,50,"001955",NA,"001954",NA,NA,NA,NA,NA,NA,NA
"2597",60473,2014,10,25,431,22,"control",3,17,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,34,50,"B26E73","*",NA,NA,NA,NA,NA,NA,NA,NA
"2598",60477,2014,10,25,431,22,"control",1,43,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,35,NA,"B1F1F6",NA,"001716",NA,"001717","001716",NA,NA,NA,NA
"2599",60476,2014,10,25,431,22,"control",NA,41,"DM","Dipodomys merriami","M",NA,NA,"S",NA,NA,NA,NA,37,53,"B21272",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2600",60469,2014,10,25,431,22,"control",NA,52,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,19,26,"B2437F","*",NA,NA,NA,NA,NA,NA,NA,NA
"2601",60472,2014,10,25,431,22,"control",NA,36,"PB","Chaetodipus baileyi","F","Z",NA,NA,NA,NA,NA,NA,28,31,"B206B7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2602",60474,2014,10,25,431,22,"control",NA,14,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,20,16,"B256E2","*",NA,NA,NA,NA,NA,NA,NA,NA
"2603",60467,2014,10,25,431,22,"control",NA,61,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,14,"B6E2D4","*",NA,NA,NA,NA,NA,NA,NA,NA
"2604",60466,2014,10,25,431,22,"control",NA,62,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,21,17,"00FA1C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2605",60471,2014,10,25,431,22,"control",NA,77,"PP","Chaetodipus penicillatus","M","Z",NA,NA,NA,NA,NA,NA,20,16,"B1E6F0","*",NA,NA,NA,NA,NA,NA,NA,NA
"2606",60475,2014,10,25,431,22,"control",3,17,"SF","Sigmodon fulviventer","M","Z",NA,NA,NA,NA,NA,NA,26,50,"B735AA","*",NA,NA,NA,NA,NA,NA,NA,NA
"2607",64047,2015,10,10,443,4,"control",NA,64,"DM","Dipodomys merriami","M",NA,NA,"R",NA,NA,NA,NA,34,53,"B6E755",NA,"001609",NA,NA,NA,NA,NA,NA,NA
"2608",64048,2015,10,10,443,4,"control",NA,26,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,36,51,"B25A36",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2609",64049,2015,10,10,443,4,"control",NA,75,"DM","Dipodomys merriami","F","Z",NA,NA,NA,NA,NA,NA,36,42,"B1FEA6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2610",64046,2015,10,10,443,4,"control",NA,23,"DM","Dipodomys merriami","M","Z",NA,NA,NA,NA,NA,NA,35,56,"B2CC4A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2611",64045,2015,10,10,443,4,"control",NA,62,"DO","Dipodomys ordii","F","Z",NA,NA,NA,NA,NA,NA,33,53,"B2C5EB",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2612",64043,2015,10,10,443,4,"control",NA,53,"DO","Dipodomys ordii","M","Z",NA,NA,NA,NA,NA,NA,36,48,"B7154B","*",NA,NA,NA,NA,NA,NA,NA,NA
"2613",64051,2015,10,10,443,4,"control",NA,34,"OT","Onychomys torridus","M","Z",NA,NA,NA,NA,NA,NA,20,24,"B2CD16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2614",64050,2015,10,10,443,4,"control",NA,17,"PE","Peromyscus eremicus","F","Z",NA,NA,NA,NA,NA,NA,19,19,"B1E0F6","*",NA,NA,NA,NA,NA,NA,NA,NA
"2615",64052,2015,10,10,443,4,"control",NA,35,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,20,14,"B2C672",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2616",64044,2015,10,10,443,4,"control",NA,61,"PP","Chaetodipus penicillatus","F","Z",NA,NA,NA,NA,NA,NA,22,16,"B2D0AA",NA,NA,NA,NA,NA,NA,NA,NA,NA
